CitizenID,FirstName,LastName,Gender,DateOfBirth,City,State,MaritalStatus,EmploymentStatus,AnnualIncome
344,Emily,Smith,Non-binary,1988-06-19,Phoenix,AZ,Single,Unemployed,52252
345,Alex,Smith,Male,1954-09-13,New York,IL,Divorced,Retired,109359
346,John,Smith,Non-binary,1962-07-15,Houston,TX,Divorced,Student,29355
347,Pat,Smith,Female,1992-07-17,New York,NY,Divorced,Retired,53007
348,John,Doe,Male,1988-05-26,Los Angeles,TX,Widowed,Unemployed,81534
349,Pat,Brown,Non-binary,1950-11-30,Houston,IL,Single,Employed,89369
350,Alex,Brown,Female,1997-06-08,Phoenix,AZ,Married,Retired,78741
351,Emily,Johnson,Female,1965-05-06,New York,CA,Single,Retired,50705
352,John,Johnson,Female,2005-10-08,New York,TX,Single,Employed,127955
353,Alex,Taylor,Male,1953-11-11,Los Angeles,AZ,Married,Student,85812
354,Alex,Brown,Male,1989-01-10,Los Angeles,CA,Widowed,Student,109525
355,Pat,Taylor,Non-binary,1973-12-05,Chicago,IL,Widowed,Student,136530
356,Emily,Anderson,Non-binary,1956-10-31,Phoenix,AZ,Married,Student,136932
357,Jane,Anderson,Non-binary,1951-01-26,Chicago,TX,Divorced,Retired,73667
358,John,Anderson,Female,1959-01-18,Los Angeles,IL,Married,Employed,87044
359,Emily,Doe,Female,1998-12-12,New York,CA,Married,Unemployed,83075
360,Alex,Johnson,Non-binary,2004-11-01,Phoenix,AZ,Divorced,Employed,113447
361,Chris,Taylor,Male,1958-09-20,New York,AZ,Divorced,Retired,35254
362,John,Anderson,Male,1984-12-11,Phoenix,NY,Married,Student,89981
363,Jane,Johnson,Male,1950-10-26,Phoenix,AZ,Divorced,Retired,59543
364,Pat,Smith,Female,1966-06-04,Chicago,AZ,Divorced,Employed,55632
365,Chris,Brown,Male,1988-02-11,Houston,NY,Married,Student,44711
366,Pat,Johnson,Female,1971-05-15,Chicago,CA,Widowed,Employed,111756
367,Emily,Smith,Female,1979-06-12,New York,AZ,Widowed,Unemployed,137689
368,Chris,Anderson,Female,1995-07-09,Houston,TX,Single,Unemployed,98300
369,Jane,Anderson,Male,1991-08-22,Los Angeles,IL,Divorced,Unemployed,83158
370,Alex,Johnson,Female,1983-09-12,Phoenix,AZ,Married,Employed,120458
371,Emily,Smith,Female,1979-01-31,Houston,AZ,Widowed,Student,106133
372,Jane,Johnson,Male,1988-05-05,Houston,NY,Married,Student,28403
373,Jane,Smith,Male,2003-11-09,Chicago,NY,Widowed,Student,103489
374,John,Anderson,Non-binary,1981-12-02,Los Angeles,CA,Divorced,Student,92992
375,Jane,Taylor,Non-binary,1980-06-19,New York,AZ,Single,Retired,89596
376,Jane,Smith,Female,1986-01-16,Chicago,AZ,Married,Student,141814
377,Alex,Johnson,Female,1981-10-12,New York,NY,Divorced,Retired,102507
378,Emily,Anderson,Non-binary,2003-03-03,Chicago,TX,Widowed,Student,27077
379,Emily,Johnson,Female,1966-08-03,New York,IL,Divorced,Student,34440
380,Alex,Brown,Non-binary,1993-05-12,Chicago,AZ,Divorced,Employed,108453
381,Pat,Doe,Non-binary,1955-03-16,Houston,TX,Widowed,Employed,68431
382,Chris,Smith,Female,1956-11-05,Chicago,TX,Widowed,Unemployed,44916
383,Jane,Smith,Female,1992-03-12,Chicago,TX,Widowed,Employed,44797
384,Emily,Doe,Non-binary,1959-07-25,Chicago,IL,Single,Unemployed,111067
385,Pat,Johnson,Male,1960-12-26,New York,NY,Widowed,Employed,140484
386,Alex,Johnson,Non-binary,1998-08-30,Houston,AZ,Widowed,Retired,105635
387,Alex,Brown,Non-binary,1964-11-21,Chicago,TX,Divorced,Employed,30032
388,Pat,Brown,Non-binary,1963-02-14,Houston,TX,Married,Retired,142449
389,Alex,Smith,Female,1994-10-06,Chicago,NY,Widowed,Student,115260
390,Chris,Johnson,Non-binary,2002-01-09,Houston,TX,Married,Employed,109220
391,Emily,Anderson,Female,1957-12-26,Chicago,TX,Single,Retired,97745
392,John,Brown,Female,1998-02-23,Phoenix,CA,Single,Unemployed,84052
393,Chris,Brown,Female,1997-12-24,Houston,IL,Married,Retired,37345
394,Pat,Smith,Female,1972-07-13,Phoenix,TX,Married,Unemployed,65243
395,Chris,Brown,Non-binary,2005-03-26,Houston,IL,Divorced,Retired,58149
396,Emily,Anderson,Non-binary,1995-12-22,Chicago,CA,Divorced,Student,122656
397,Emily,Doe,Non-binary,1982-06-12,Los Angeles,NY,Single,Retired,114934
398,Pat,Anderson,Male,1960-03-28,Chicago,AZ,Married,Student,118580
399,Emily,Doe,Non-binary,1978-12-02,Houston,TX,Married,Employed,58377
400,Pat,Brown,Non-binary,2002-12-10,Houston,IL,Widowed,Student,76746
401,Pat,Smith,Female,1987-07-25,New York,IL,Widowed,Unemployed,89901
402,Chris,Anderson,Female,1961-07-09,Phoenix,CA,Single,Employed,106005
403,John,Anderson,Non-binary,1990-01-05,Chicago,CA,Single,Student,57180
404,Jane,Anderson,Non-binary,1990-09-19,New York,CA,Single,Unemployed,76627
405,John,Taylor,Female,1958-03-10,Phoenix,TX,Married,Unemployed,115171
406,John,Taylor,Non-binary,1951-07-22,Chicago,TX,Married,Unemployed,71183
407,John,Brown,Female,1975-04-10,Chicago,NY,Divorced,Employed,123965
408,Jane,Anderson,Non-binary,1996-09-22,New York,TX,Divorced,Student,102576
409,Alex,Doe,Non-binary,1962-04-07,Phoenix,CA,Divorced,Retired,24274
410,Jane,Brown,Male,2001-07-07,Phoenix,AZ,Single,Retired,34497
411,Jane,Johnson,Male,1996-12-16,Houston,TX,Divorced,Student,69708
412,Alex,Taylor,Non-binary,2002-01-20,Houston,IL,Single,Student,131961
413,John,Taylor,Male,1962-07-10,Los Angeles,IL,Divorced,Employed,102064
414,Pat,Smith,Male,2000-07-31,Chicago,CA,Single,Student,54563
415,Pat,Taylor,Non-binary,1980-01-22,Phoenix,TX,Widowed,Employed,84653
416,Pat,Brown,Male,1976-09-11,Houston,IL,Single,Retired,130462
417,Emily,Doe,Male,1985-05-01,Los Angeles,CA,Married,Unemployed,34169
418,John,Doe,Non-binary,1977-10-13,Los Angeles,CA,Married,Student,130423
419,Emily,Smith,Female,1985-06-17,Phoenix,CA,Married,Student,27430
420,Chris,Taylor,Non-binary,1989-08-25,Los Angeles,TX,Married,Unemployed,75406
421,Jane,Doe,Non-binary,1960-09-21,New York,TX,Divorced,Employed,50300
422,Pat,Doe,Female,1960-11-25,Phoenix,IL,Single,Student,58442
423,John,Doe,Male,1980-05-20,Houston,CA,Single,Unemployed,37207
424,Jane,Johnson,Non-binary,1962-12-28,Los Angeles,NY,Widowed,Retired,103167
425,John,Anderson,Female,1955-01-09,Los Angeles,CA,Married,Student,74242
426,Chris,Taylor,Male,1968-05-02,Los Angeles,NY,Married,Student,129681
427,Chris,Taylor,Male,1967-04-23,Phoenix,TX,Divorced,Unemployed,101982
428,Emily,Taylor,Male,1971-05-16,New York,NY,Widowed,Employed,41134
429,Chris,Anderson,Non-binary,1968-07-07,Phoenix,IL,Single,Unemployed,103987
430,Pat,Johnson,Non-binary,1989-03-19,Phoenix,IL,Single,Retired,30582
431,Alex,Taylor,Male,1964-09-21,Houston,TX,Single,Unemployed,85900
432,Pat,Johnson,Non-binary,1994-05-27,Los Angeles,CA,Single,Unemployed,33586
433,Pat,Johnson,Female,1978-09-09,Chicago,TX,Married,Retired,146401
434,Jane,Doe,Male,1955-11-03,Phoenix,NY,Divorced,Unemployed,145620
435,John,Anderson,Female,1979-05-09,Houston,TX,Divorced,Retired,145036
436,John,Brown,Male,1954-02-02,Phoenix,AZ,Divorced,Retired,78686
437,John,Doe,Female,1980-05-09,Houston,CA,Married,Unemployed,95880
438,Emily,Smith,Female,1998-06-05,Chicago,CA,Married,Retired,135651
439,Alex,Brown,Female,1961-08-03,Houston,AZ,Widowed,Retired,90237
440,Alex,Brown,Female,1980-08-05,New York,TX,Single,Retired,44719
441,Pat,Anderson,Female,1977-11-15,Phoenix,AZ,Widowed,Employed,111531
442,Jane,Smith,Female,1969-10-23,Los Angeles,NY,Widowed,Student,100523
443,Chris,Smith,Non-binary,1986-03-04,Chicago,CA,Single,Employed,101129
444,Jane,Brown,Non-binary,1987-05-11,Houston,CA,Married,Employed,51773
445,Chris,Taylor,Male,1986-04-17,Chicago,CA,Single,Student,91544
446,Chris,Taylor,Male,1974-10-21,New York,TX,Single,Unemployed,55419
447,Emily,Johnson,Male,1965-05-05,New York,NY,Widowed,Student,90848
448,Emily,Anderson,Non-binary,1951-12-12,New York,AZ,Divorced,Student,71114
449,Chris,Anderson,Non-binary,1991-11-09,Los Angeles,CA,Married,Retired,123869
450,Pat,Anderson,Male,1965-08-02,Chicago,AZ,Married,Student,48677
451,Emily,Brown,Male,1979-06-24,Phoenix,NY,Divorced,Student,54358
452,Jane,Taylor,Male,1960-07-05,Los Angeles,NY,Divorced,Unemployed,120631
453,Jane,Smith,Female,1986-01-26,Los Angeles,NY,Married,Unemployed,97699
454,Chris,Anderson,Non-binary,1984-04-23,Houston,TX,Widowed,Employed,68033
455,Jane,Johnson,Non-binary,1994-09-04,Phoenix,AZ,Widowed,Student,125188
456,John,Anderson,Female,1970-11-08,Chicago,AZ,Divorced,Employed,92252
457,John,Anderson,Male,1968-01-03,Phoenix,AZ,Single,Retired,38515
458,John,Anderson,Non-binary,1991-08-26,Chicago,IL,Married,Retired,107895
459,Jane,Johnson,Non-binary,1986-07-22,Chicago,CA,Divorced,Retired,50073
460,John,Taylor,Male,1988-09-12,Houston,TX,Divorced,Retired,77441
461,Alex,Doe,Male,1990-01-06,Houston,AZ,Married,Unemployed,21295
462,Chris,Johnson,Female,1950-03-17,Los Angeles,NY,Widowed,Employed,105135
463,John,Taylor,Male,1998-11-18,Houston,TX,Married,Employed,120898
464,John,Smith,Female,2003-12-21,Phoenix,NY,Married,Unemployed,146575
465,Jane,Doe,Female,1954-07-14,Houston,TX,Married,Unemployed,148259
466,Alex,Anderson,Male,1995-10-16,Los Angeles,AZ,Divorced,Student,76654
467,Chris,Smith,Female,1967-02-26,Phoenix,IL,Single,Student,28331
468,Jane,Smith,Female,1997-03-29,Los Angeles,CA,Single,Student,70017
469,Pat,Doe,Male,1959-02-08,Phoenix,CA,Divorced,Student,76710
470,Jane,Doe,Non-binary,1961-09-05,New York,CA,Widowed,Unemployed,30892
471,Pat,Doe,Non-binary,1983-10-30,Phoenix,IL,Widowed,Student,72262
472,Alex,Brown,Non-binary,1979-03-19,Chicago,TX,Single,Unemployed,64902
473,Alex,Brown,Male,1979-07-14,Phoenix,IL,Divorced,Employed,137483
474,Emily,Anderson,Male,1962-06-14,Houston,TX,Single,Student,86865
475,Jane,Anderson,Non-binary,1986-06-12,Chicago,AZ,Widowed,Retired,26655
476,Alex,Anderson,Non-binary,1967-04-05,Los Angeles,AZ,Married,Retired,42484
477,Jane,Brown,Non-binary,1972-01-17,Houston,AZ,Single,Retired,134382
478,Pat,Smith,Non-binary,2005-09-26,Los Angeles,AZ,Widowed,Employed,136032
479,John,Taylor,Male,1954-01-18,Chicago,TX,Married,Student,74724
480,Jane,Taylor,Male,1967-11-03,Los Angeles,TX,Married,Student,52097
481,Chris,Anderson,Male,1989-11-07,Houston,IL,Married,Retired,60953
482,Chris,Johnson,Male,1988-11-03,Los Angeles,TX,Single,Retired,41325
483,Jane,Johnson,Male,1970-06-05,Chicago,TX,Single,Student,114538
484,Chris,Johnson,Female,2002-05-30,Phoenix,AZ,Married,Employed,131595
485,Pat,Brown,Female,1958-08-09,Chicago,AZ,Widowed,Employed,61067
486,Pat,Taylor,Male,2002-08-26,New York,NY,Widowed,Student,109535
487,Chris,Taylor,Non-binary,1981-04-13,Los Angeles,IL,Single,Unemployed,51616
488,Jane,Johnson,Male,1995-12-18,Los Angeles,NY,Married,Retired,22486
489,Jane,Anderson,Female,1969-08-30,Phoenix,AZ,Widowed,Retired,96084
490,Emily,Brown,Non-binary,1961-04-24,Chicago,IL,Divorced,Employed,115482
491,Chris,Doe,Non-binary,1982-04-29,Phoenix,NY,Widowed,Unemployed,133046
492,Pat,Johnson,Female,1976-01-13,Houston,IL,Widowed,Employed,135152
493,Alex,Doe,Non-binary,1951-01-13,New York,NY,Widowed,Employed,70295
494,Emily,Brown,Male,1964-10-26,Houston,TX,Married,Unemployed,35120
495,John,Doe,Male,1992-10-24,Houston,AZ,Divorced,Unemployed,103367
496,John,Anderson,Male,1989-11-19,Houston,CA,Widowed,Student,46544
497,John,Doe,Male,1972-08-07,Chicago,TX,Single,Unemployed,90171
498,John,Johnson,Female,1971-02-03,New York,IL,Married,Unemployed,25783
499,Alex,Smith,Non-binary,1987-07-05,New York,AZ,Single,Retired,48160
500,John,Smith,Non-binary,1985-10-26,Houston,AZ,Divorced,Retired,137890
501,Jane,Doe,Female,2001-05-07,New York,TX,Single,Student,54041
502,Jane,Anderson,Female,1991-04-24,Chicago,IL,Married,Retired,146900
503,Jane,Johnson,Non-binary,1976-02-09,Houston,NY,Divorced,Unemployed,76142
504,Chris,Anderson,Non-binary,1953-09-07,Los Angeles,CA,Divorced,Unemployed,63184
505,Pat,Smith,Female,1972-04-12,Los Angeles,TX,Single,Unemployed,144595
506,Pat,Anderson,Male,1984-07-15,Los Angeles,AZ,Widowed,Unemployed,110569
507,Emily,Smith,Male,1993-11-02,Los Angeles,TX,Single,Student,71674
508,Emily,Taylor,Male,1961-02-07,New York,NY,Divorced,Employed,67651
509,Emily,Doe,Non-binary,1991-11-05,Los Angeles,CA,Divorced,Employed,24120
510,Pat,Taylor,Non-binary,1969-05-19,Chicago,NY,Single,Student,124768
511,Alex,Smith,Non-binary,1951-08-30,New York,AZ,Divorced,Employed,37152
512,Alex,Brown,Male,1967-06-17,Chicago,AZ,Married,Retired,55543
513,Chris,Smith,Male,1969-04-17,Phoenix,IL,Widowed,Employed,142202
514,Chris,Brown,Female,1977-01-03,Chicago,IL,Married,Employed,86578
515,John,Smith,Male,1976-10-06,Chicago,IL,Married,Retired,139654
516,John,Smith,Non-binary,1974-04-25,Houston,NY,Divorced,Unemployed,54896
517,Jane,Brown,Female,1973-03-26,Houston,IL,Widowed,Student,108677
518,Alex,Smith,Female,1968-12-22,New York,IL,Divorced,Unemployed,126001
519,Chris,Doe,Male,1958-06-08,Chicago,CA,Single,Unemployed,49611
520,Alex,Brown,Non-binary,1973-04-16,Chicago,CA,Married,Retired,59816
521,Jane,Brown,Non-binary,2005-02-21,Los Angeles,AZ,Divorced,Unemployed,62408
522,Pat,Brown,Male,1975-07-10,Chicago,CA,Married,Employed,118055
523,Pat,Johnson,Female,1978-10-26,Los Angeles,IL,Single,Unemployed,70249
524,Alex,Doe,Male,1955-09-08,New York,AZ,Single,Employed,93490
525,Jane,Brown,Female,1977-05-25,Los Angeles,NY,Single,Student,116051
526,Jane,Smith,Non-binary,1990-04-23,Chicago,TX,Single,Student,81772
527,Alex,Brown,Non-binary,1980-12-11,Los Angeles,NY,Single,Retired,142239
528,Jane,Taylor,Non-binary,1970-04-18,New York,TX,Divorced,Unemployed,103400
529,Pat,Anderson,Non-binary,1990-08-02,Phoenix,IL,Single,Employed,106801
530,Pat,Taylor,Male,1963-12-26,Chicago,IL,Married,Unemployed,101844
531,Emily,Johnson,Non-binary,2000-06-30,New York,NY,Divorced,Employed,44990
532,Jane,Johnson,Male,2001-11-12,Phoenix,NY,Married,Employed,149511
533,Alex,Johnson,Male,1954-11-11,Phoenix,NY,Divorced,Unemployed,45345
534,Alex,Smith,Male,1997-02-03,Chicago,CA,Widowed,Retired,102514
535,Jane,Taylor,Male,1982-10-23,Los Angeles,AZ,Divorced,Retired,23049
536,Emily,Doe,Non-binary,1951-06-30,Phoenix,CA,Married,Unemployed,91279
537,John,Anderson,Male,1959-12-20,Los Angeles,IL,Divorced,Unemployed,85327
538,Alex,Brown,Male,1985-06-13,Houston,TX,Single,Employed,29130
539,John,Brown,Male,1959-01-04,Houston,IL,Single,Unemployed,66439
540,Alex,Anderson,Female,1971-10-13,Los Angeles,NY,Widowed,Employed,69765
541,John,Smith,Female,1968-10-22,Houston,CA,Single,Student,109905
542,Chris,Anderson,Non-binary,1952-10-09,Houston,CA,Divorced,Employed,137474
543,Jane,Doe,Non-binary,1999-08-09,Los Angeles,IL,Divorced,Retired,128984
544,Alex,Taylor,Male,1988-06-15,Los Angeles,AZ,Single,Retired,33939
545,Pat,Smith,Non-binary,2005-08-27,Houston,IL,Widowed,Retired,100854
546,Emily,Brown,Non-binary,1992-08-13,New York,TX,Married,Unemployed,92017
547,Pat,Johnson,Non-binary,1959-01-05,Chicago,TX,Divorced,Employed,145879
548,Chris,Brown,Non-binary,1988-10-11,Los Angeles,NY,Married,Retired,36078
549,Emily,Doe,Female,2003-03-31,New York,CA,Married,Student,42744
550,Pat,Smith,Male,1978-03-09,Chicago,AZ,Single,Student,126099
551,Chris,Anderson,Non-binary,1967-03-10,Houston,NY,Divorced,Unemployed,141156
552,John,Doe,Non-binary,1994-08-26,Phoenix,TX,Widowed,Student,120724
553,Pat,Taylor,Male,2000-10-17,Los Angeles,NY,Widowed,Retired,98572
554,Jane,Anderson,Non-binary,1990-01-08,Houston,CA,Divorced,Employed,91402
555,Emily,Taylor,Female,1997-05-09,New York,NY,Widowed,Employed,122744
556,Alex,Smith,Non-binary,1961-11-09,New York,AZ,Divorced,Retired,20929
557,Jane,Brown,Male,2003-10-13,Houston,CA,Married,Employed,124508
558,Pat,Doe,Female,1983-07-01,Los Angeles,IL,Married,Unemployed,120964
559,John,Smith,Female,1974-05-06,New York,TX,Divorced,Retired,45466
560,Pat,Johnson,Male,1950-04-24,New York,NY,Widowed,Unemployed,127186
561,Alex,Doe,Non-binary,1970-06-06,Phoenix,NY,Married,Employed,25983
562,Pat,Taylor,Non-binary,1973-07-25,Los Angeles,IL,Widowed,Student,118922
563,Emily,Anderson,Female,1992-03-13,New York,AZ,Married,Student,32026
564,Jane,Johnson,Female,1961-01-27,Houston,TX,Single,Unemployed,80505
565,Emily,Anderson,Female,1981-01-06,New York,TX,Widowed,Retired,102940
566,Emily,Brown,Female,1990-11-04,New York,CA,Widowed,Unemployed,129604
567,Chris,Brown,Female,2004-05-24,New York,CA,Divorced,Retired,75246
568,John,Johnson,Female,1983-12-08,Los Angeles,TX,Widowed,Unemployed,71500
569,Emily,Smith,Female,1956-09-22,Houston,CA,Divorced,Employed,28724
570,Chris,Doe,Female,2000-01-21,New York,AZ,Married,Student,59183
571,Emily,Johnson,Male,1959-09-23,New York,IL,Widowed,Retired,145098
572,Chris,Johnson,Non-binary,1995-09-24,Chicago,AZ,Divorced,Student,120027
573,Pat,Doe,Non-binary,1967-02-01,Los Angeles,NY,Widowed,Retired,142473
574,Jane,Taylor,Male,1973-01-02,Houston,NY,Single,Unemployed,49489
575,Pat,Taylor,Non-binary,1984-09-29,Houston,IL,Widowed,Employed,30913
576,Jane,Brown,Female,2003-09-17,Phoenix,AZ,Widowed,Unemployed,88784
577,Chris,Johnson,Female,2003-05-18,Los Angeles,CA,Single,Employed,109915
578,Alex,Johnson,Non-binary,1987-12-13,New York,TX,Widowed,Retired,37867
579,Emily,Anderson,Non-binary,1957-12-07,New York,AZ,Divorced,Employed,103453
580,Alex,Doe,Non-binary,2005-06-30,Phoenix,CA,Single,Employed,23535
581,Alex,Doe,Female,1972-12-15,Houston,CA,Widowed,Student,114661
582,Emily,Brown,Male,1957-05-19,Phoenix,TX,Single,Retired,137243
583,Emily,Anderson,Female,1971-10-22,Chicago,AZ,Widowed,Student,108682
584,Chris,Doe,Female,1965-09-11,Chicago,AZ,Widowed,Unemployed,96731
585,Pat,Smith,Female,1978-01-26,Los Angeles,IL,Single,Employed,109841
586,Chris,Johnson,Non-binary,1999-10-10,Phoenix,AZ,Divorced,Employed,94000
587,John,Smith,Female,1996-06-10,Chicago,TX,Married,Employed,45699
588,Pat,Anderson,Male,1976-08-01,Houston,AZ,Widowed,Student,127689
589,Emily,Brown,Non-binary,1964-01-30,Houston,NY,Widowed,Unemployed,146446
590,Alex,Johnson,Male,1966-04-22,Chicago,CA,Widowed,Unemployed,129449
591,Alex,Johnson,Female,1951-03-29,Houston,CA,Divorced,Unemployed,146912
592,John,Anderson,Female,1996-03-10,Houston,CA,Married,Unemployed,70541
593,Jane,Johnson,Non-binary,1997-08-11,Phoenix,CA,Single,Student,51207
594,Alex,Smith,Male,1968-08-02,Houston,AZ,Widowed,Employed,27951
595,Alex,Taylor,Male,1962-10-02,Los Angeles,TX,Single,Retired,130270
596,Jane,Johnson,Male,1970-03-17,Los Angeles,TX,Divorced,Unemployed,137850
597,Alex,Taylor,Male,2000-11-17,Chicago,IL,Widowed,Unemployed,64726
598,Jane,Doe,Female,1986-07-31,Los Angeles,TX,Married,Employed,121341
599,Chris,Taylor,Male,1994-04-26,Chicago,CA,Widowed,Student,134731
600,John,Brown,Male,1973-08-29,Los Angeles,NY,Married,Student,21041
601,Alex,Brown,Male,1981-05-23,Phoenix,AZ,Widowed,Retired,29353
602,Pat,Brown,Non-binary,1972-03-01,Houston,NY,Married,Employed,95819
603,Alex,Doe,Male,1973-05-02,Los Angeles,TX,Widowed,Employed,140824
604,Alex,Doe,Non-binary,1995-03-23,Chicago,NY,Widowed,Retired,122702
605,Chris,Doe,Female,1986-08-05,Chicago,IL,Married,Unemployed,125959
606,John,Doe,Female,1978-09-19,New York,TX,Divorced,Unemployed,30230
607,Emily,Smith,Female,1959-10-03,Los Angeles,NY,Single,Retired,24321
608,Chris,Johnson,Female,1995-10-15,Houston,IL,Married,Retired,83466
609,Chris,Taylor,Female,1972-07-09,Chicago,NY,Single,Unemployed,87861
610,Alex,Taylor,Non-binary,1971-05-14,Los Angeles,AZ,Divorced,Retired,58303
611,Pat,Anderson,Male,1968-03-29,Phoenix,AZ,Married,Employed,108417
612,Emily,Johnson,Female,1982-05-29,Los Angeles,AZ,Widowed,Student,39372
613,Alex,Anderson,Non-binary,1961-02-05,Houston,IL,Widowed,Unemployed,53916
614,Alex,Brown,Male,1993-04-29,Chicago,IL,Single,Employed,84306
615,Jane,Anderson,Male,1993-12-06,New York,TX,Divorced,Unemployed,135812
616,Pat,Taylor,Female,1979-09-17,Chicago,IL,Divorced,Unemployed,26887
617,Alex,Taylor,Female,1999-05-18,Los Angeles,IL,Widowed,Unemployed,138643
618,Chris,Anderson,Non-binary,2000-01-24,New York,NY,Married,Student,49591
619,Pat,Johnson,Non-binary,1954-09-03,Houston,TX,Widowed,Employed,55473
620,Alex,Brown,Female,1978-12-11,Chicago,NY,Married,Student,143855
621,Jane,Smith,Female,1951-10-21,Phoenix,AZ,Divorced,Retired,67363
622,John,Johnson,Female,2003-12-30,Chicago,AZ,Single,Retired,115873
623,Alex,Taylor,Male,2002-09-18,Phoenix,IL,Widowed,Student,109484
624,Jane,Johnson,Male,1974-07-02,Houston,NY,Divorced,Employed,94482
625,Jane,Smith,Male,1959-05-01,Phoenix,IL,Single,Employed,144486
626,John,Taylor,Female,1951-07-31,Houston,TX,Married,Retired,24618
627,Jane,Johnson,Male,1998-05-22,New York,NY,Widowed,Retired,117947
628,Jane,Johnson,Male,1954-10-22,Houston,NY,Married,Student,68212
629,Alex,Anderson,Non-binary,2000-08-28,Phoenix,AZ,Divorced,Unemployed,35786
630,Alex,Taylor,Non-binary,1975-08-26,Houston,IL,Married,Employed,93203
631,Jane,Brown,Non-binary,1971-06-04,Los Angeles,AZ,Divorced,Retired,136098
632,Pat,Brown,Female,1991-08-05,Houston,IL,Married,Unemployed,94052
633,Pat,Smith,Female,1972-04-14,Chicago,CA,Married,Employed,45371
634,John,Johnson,Non-binary,1974-07-13,Houston,TX,Single,Unemployed,21016
635,Chris,Taylor,Male,1959-01-27,Houston,IL,Divorced,Student,105146
636,John,Brown,Male,1952-12-06,Chicago,AZ,Married,Retired,109078
637,Jane,Brown,Female,1984-08-30,Houston,AZ,Widowed,Student,50064
638,Alex,Johnson,Male,1989-06-24,Phoenix,CA,Widowed,Employed,82147
639,Emily,Smith,Non-binary,1954-02-04,New York,IL,Divorced,Retired,82053
640,John,Smith,Male,1971-07-31,Houston,AZ,Married,Unemployed,102697
641,Alex,Brown,Female,2004-03-28,Houston,CA,Divorced,Employed,47887
642,Jane,Johnson,Non-binary,1973-07-10,Chicago,NY,Widowed,Unemployed,80863
643,Alex,Taylor,Non-binary,1983-05-11,New York,AZ,Single,Retired,36201
644,Alex,Smith,Non-binary,1969-10-15,Los Angeles,IL,Widowed,Retired,121201
